country,Continent_Name,time,status_id,reply_to_status_id
Afghanistan,Asia,00,9,0
Afghanistan,Asia,01,9,0
Afghanistan,Asia,02,15,0
Afghanistan,Asia,03,18,1
Afghanistan,Asia,04,16,0
Afghanistan,Asia,05,13,1
Afghanistan,Asia,06,5,1
Afghanistan,Asia,07,3,0
Afghanistan,Asia,08,10,1
Afghanistan,Asia,09,6,0
Afghanistan,Asia,10,10,1
Afghanistan,Asia,11,12,0
Afghanistan,Asia,12,14,1
Afghanistan,Asia,13,10,3
Afghanistan,Asia,14,11,0
Afghanistan,Asia,15,12,1
Afghanistan,Asia,16,2,2
Afghanistan,Asia,17,1,0
Afghanistan,Asia,18,2,0
Afghanistan,Asia,19,1,0
Afghanistan,Asia,21,1,1
Afghanistan,Asia,22,2,0
Afghanistan,Asia,23,7,0
Aland Islands,Europe,09,1,1
Albania,Europe,02,1,0
Albania,Europe,03,1,0
Albania,Europe,04,1,0
Albania,Europe,05,2,0
Albania,Europe,06,5,0
Albania,Europe,07,6,0
Albania,Europe,08,3,1
Albania,Europe,09,10,1
Albania,Europe,10,2,0
Albania,Europe,11,3,0
Albania,Europe,12,8,0
Albania,Europe,13,4,0
Albania,Europe,14,11,0
Albania,Europe,15,10,1
Albania,Europe,16,2,0
Albania,Europe,17,17,0
Albania,Europe,18,7,0
Albania,Europe,19,10,0
Albania,Europe,20,4,1
Albania,Europe,21,2,0
Algeria,Africa,00,1,0
Algeria,Africa,01,2,0
Algeria,Africa,02,1,0
Algeria,Africa,03,6,1
Algeria,Africa,04,4,0
Algeria,Africa,06,12,1
Algeria,Africa,07,11,0
Algeria,Africa,08,11,0
Algeria,Africa,09,11,0
Algeria,Africa,10,11,0
Algeria,Africa,11,12,1
Algeria,Africa,12,20,0
Algeria,Africa,13,14,1
Algeria,Africa,14,19,1
Algeria,Africa,15,32,1
Algeria,Africa,16,18,0
Algeria,Africa,17,15,2
Algeria,Africa,18,12,1
Algeria,Africa,19,14,0
Algeria,Africa,20,12,0
Algeria,Africa,21,20,0
Algeria,Africa,22,20,0
Algeria,Africa,23,2,0
American Samoa,Oceania,04,1,0
American Samoa,Oceania,10,1,0
American Samoa,Oceania,19,1,0
Andorra,Europe,00,1,0
Andorra,Europe,01,5,0
Andorra,Europe,02,10,2
Andorra,Europe,03,7,0
Andorra,Europe,04,4,0
Andorra,Europe,05,8,1
Andorra,Europe,06,17,7
Andorra,Europe,07,9,2
Andorra,Europe,08,9,0
Andorra,Europe,09,18,0
Andorra,Europe,10,8,0
Andorra,Europe,11,10,0
Andorra,Europe,12,10,2
Andorra,Europe,13,17,1
Andorra,Europe,14,13,0
Andorra,Europe,15,11,1
Andorra,Europe,16,11,0
Andorra,Europe,17,14,0
Andorra,Europe,18,5,0
Andorra,Europe,19,3,1
Andorra,Europe,20,3,2
Andorra,Europe,21,4,0
Angola,Africa,01,2,0
Angola,Africa,05,1,0
Angola,Africa,06,2,0
Angola,Africa,07,3,0
Angola,Africa,08,4,0
Angola,Africa,09,5,0
Angola,Africa,10,4,0
Angola,Africa,11,2,0
Angola,Africa,12,3,0
Angola,Africa,13,1,0
Angola,Africa,14,4,0
Angola,Africa,15,6,0
Angola,Africa,16,4,1
Angola,Africa,17,3,0
Angola,Africa,18,3,1
Angola,Africa,19,2,0
Angola,Africa,20,2,0
Angola,Africa,21,4,0
Angola,Africa,22,1,0
Angola,Africa,23,1,0
Antarctica,Antarctica,19,2,0
Antigua and Barbuda,North America,05,1,0
Antigua and Barbuda,North America,07,1,0
Antigua and Barbuda,North America,08,1,0
Antigua and Barbuda,North America,09,1,0
Antigua and Barbuda,North America,12,1,1
Antigua and Barbuda,North America,16,1,0
Antigua and Barbuda,North America,17,1,0
Antigua and Barbuda,North America,19,1,0
Antigua and Barbuda,North America,20,1,0
Antigua and Barbuda,North America,22,1,0
Argentina,South America,00,298,27
Argentina,South America,01,210,18
Argentina,South America,02,115,6
Argentina,South America,03,91,7
Argentina,South America,04,62,3
Argentina,South America,05,65,3
Argentina,South America,06,70,4
Argentina,South America,07,126,5
Argentina,South America,08,284,18
Argentina,South America,09,419,28
Argentina,South America,10,501,35
Argentina,South America,11,551,50
Argentina,South America,12,567,46
Argentina,South America,13,594,59
Argentina,South America,14,504,47
Argentina,South America,15,448,47
Argentina,South America,16,448,25
Argentina,South America,17,438,32
Argentina,South America,18,482,24
Argentina,South America,19,575,43
Argentina,South America,20,665,35
Argentina,South America,21,829,60
Argentina,South America,22,616,67
Argentina,South America,23,420,31
Armenia,Europe,00,2,1
Armenia,Europe,01,2,0
Armenia,Europe,02,1,0
Armenia,Europe,03,6,0
Armenia,Europe,04,3,0
Armenia,Europe,05,1,0
Armenia,Europe,06,2,0
Armenia,Europe,07,1,0
Armenia,Europe,08,1,0
Armenia,Europe,09,3,0
Armenia,Europe,10,4,0
Armenia,Europe,11,1,0
Armenia,Europe,12,1,0
Armenia,Europe,13,2,0
Armenia,Europe,14,1,0
Armenia,Europe,15,2,0
Armenia,Europe,16,4,0
Armenia,Europe,17,1,0
Armenia,Europe,18,1,0
Armenia,Europe,19,1,0
Aruba,North America,07,1,0
Aruba,North America,09,2,0
Aruba,North America,10,2,0
Aruba,North America,11,1,0
Aruba,North America,13,1,0
Aruba,North America,14,2,1
Aruba,North America,16,3,0
Aruba,North America,17,1,0
Aruba,North America,18,1,0
Aruba,North America,19,1,0
Aruba,North America,20,1,0
Aruba,North America,21,1,0
Aruba,North America,22,1,0
Australia,Oceania,00,297,41
Australia,Oceania,01,262,37
Australia,Oceania,02,191,30
Australia,Oceania,03,127,17
Australia,Oceania,04,84,12
Australia,Oceania,05,65,13
Australia,Oceania,06,37,9
Australia,Oceania,07,50,9
Australia,Oceania,08,74,17
Australia,Oceania,09,166,32
Australia,Oceania,10,267,42
Australia,Oceania,11,370,49
Australia,Oceania,12,376,42
Australia,Oceania,13,391,37
Australia,Oceania,14,407,58
Australia,Oceania,15,369,55
Australia,Oceania,16,378,54
Australia,Oceania,17,334,41
Australia,Oceania,18,337,67
Australia,Oceania,19,349,50
Australia,Oceania,20,346,47
Australia,Oceania,21,398,48
Australia,Oceania,22,334,51
Australia,Oceania,23,298,31
Austria,Europe,00,4,0
Austria,Europe,01,3,0
Austria,Europe,02,17,3
Austria,Europe,03,31,6
Austria,Europe,04,41,5
Austria,Europe,05,47,11
Austria,Europe,06,59,6
Austria,Europe,07,47,9
Austria,Europe,08,58,3
Austria,Europe,09,81,5
Austria,Europe,10,65,5
Austria,Europe,11,77,6
Austria,Europe,12,58,7
Austria,Europe,13,37,5
Austria,Europe,14,54,7
Austria,Europe,15,46,12
Austria,Europe,16,48,7
Austria,Europe,17,46,17
Austria,Europe,18,42,6
Austria,Europe,19,29,3
Austria,Europe,20,19,1
Austria,Europe,21,9,0
Austria,Europe,22,7,0
Austria,Europe,23,2,0
Azerbaijan,Europe,01,1,0
Azerbaijan,Europe,02,3,0
Azerbaijan,Europe,03,3,0
Azerbaijan,Europe,04,1,0
Azerbaijan,Europe,05,3,0
Azerbaijan,Europe,06,6,1
Azerbaijan,Europe,07,7,0
Azerbaijan,Europe,08,9,2
Azerbaijan,Europe,09,3,0
Azerbaijan,Europe,10,7,1
Azerbaijan,Europe,11,7,0
Azerbaijan,Europe,12,5,0
Azerbaijan,Europe,13,9,0
Azerbaijan,Europe,14,7,0
Azerbaijan,Europe,15,10,0
Azerbaijan,Europe,16,2,0
Azerbaijan,Europe,17,1,0
Azerbaijan,Europe,18,1,0
Azerbaijan,Europe,20,2,0
Azerbaijan,Europe,23,2,0
Bahamas,North America,00,2,0
Bahamas,North America,03,1,0
Bahamas,North America,04,2,0
Bahamas,North America,05,1,0
Bahamas,North America,07,2,0
Bahamas,North America,08,3,0
Bahamas,North America,09,1,0
Bahamas,North America,10,2,0
Bahamas,North America,11,3,0
Bahamas,North America,12,3,0
Bahamas,North America,13,3,0
Bahamas,North America,14,1,0
Bahamas,North America,15,4,0
Bahamas,North America,16,2,0
Bahamas,North America,17,2,0
Bahamas,North America,18,3,0
Bahamas,North America,19,4,0
Bahamas,North America,20,3,0
Bahamas,North America,21,2,0
Bahamas,North America,22,1,0
Bahamas,North America,23,2,0
Bahrain,Asia,00,3,0
Bahrain,Asia,01,6,1
Bahrain,Asia,02,9,0
Bahrain,Asia,03,17,2
Bahrain,Asia,04,17,0
Bahrain,Asia,05,12,1
Bahrain,Asia,06,7,0
Bahrain,Asia,07,18,1
Bahrain,Asia,08,12,1
Bahrain,Asia,09,12,1
Bahrain,Asia,10,7,0
Bahrain,Asia,11,13,0
Bahrain,Asia,12,18,4
Bahrain,Asia,13,12,0
Bahrain,Asia,14,12,0
Bahrain,Asia,15,17,2
Bahrain,Asia,16,15,0
Bahrain,Asia,17,19,0
Bahrain,Asia,18,8,0
Bahrain,Asia,19,10,0
Bahrain,Asia,20,6,0
Bahrain,Asia,21,3,1
Bahrain,Asia,22,1,0
Bahrain,Asia,23,1,0
Bangladesh,Asia,00,42,2
Bangladesh,Asia,01,28,3
Bangladesh,Asia,02,47,4
Bangladesh,Asia,03,34,0
Bangladesh,Asia,04,58,11
Bangladesh,Asia,05,48,6
Bangladesh,Asia,06,40,2
Bangladesh,Asia,07,65,2
Bangladesh,Asia,08,40,2
Bangladesh,Asia,09,45,2
Bangladesh,Asia,10,66,1
Bangladesh,Asia,11,50,6
Bangladesh,Asia,12,60,0
Bangladesh,Asia,13,40,4
Bangladesh,Asia,14,29,0
Bangladesh,Asia,15,20,0
Bangladesh,Asia,16,18,1
Bangladesh,Asia,17,18,1
Bangladesh,Asia,18,24,1
Bangladesh,Asia,19,15,1
Bangladesh,Asia,20,30,1
Bangladesh,Asia,21,28,2
Bangladesh,Asia,22,37,1
Bangladesh,Asia,23,26,0
Barbados,North America,04,1,0
Barbados,North America,05,3,0
Barbados,North America,07,2,0
Barbados,North America,08,1,0
Barbados,North America,09,4,0
Barbados,North America,10,3,0
Barbados,North America,11,4,0
Barbados,North America,12,2,0
Barbados,North America,13,2,0
Barbados,North America,14,1,0
Barbados,North America,15,3,0
Barbados,North America,16,1,0
Barbados,North America,17,6,0
Barbados,North America,18,3,1
Barbados,North America,19,4,0
Barbados,North America,20,2,0
Barbados,North America,21,4,1
Barbados,North America,22,2,0
Belgium,Europe,00,10,1
Belgium,Europe,01,15,3
Belgium,Europe,02,21,3
Belgium,Europe,03,112,13
Belgium,Europe,04,214,20
Belgium,Europe,05,243,24
Belgium,Europe,06,207,28
Belgium,Europe,07,294,53
Belgium,Europe,08,209,18
Belgium,Europe,09,198,31
Belgium,Europe,10,190,23
Belgium,Europe,11,189,24
Belgium,Europe,12,213,32
Belgium,Europe,13,219,25
Belgium,Europe,14,204,22
Belgium,Europe,15,216,19
Belgium,Europe,16,228,19
Belgium,Europe,17,195,16
Belgium,Europe,18,169,15
Belgium,Europe,19,165,34
Belgium,Europe,20,93,7
Belgium,Europe,21,42,10
Belgium,Europe,22,25,5
Belgium,Europe,23,10,3
Belize,North America,02,1,0
Belize,North America,06,1,0
Belize,North America,09,1,0
Belize,North America,10,2,0
Belize,North America,11,2,0
Belize,North America,14,2,0
Belize,North America,15,4,0
Belize,North America,18,1,0
Belize,North America,19,1,0
Belize,North America,20,1,0
Benin,Africa,05,2,1
Benin,Africa,06,5,0
Benin,Africa,07,8,0
Benin,Africa,08,17,0
Benin,Africa,09,15,1
Benin,Africa,10,5,0
Benin,Africa,11,8,0
Benin,Africa,12,2,1
Benin,Africa,13,4,0
Benin,Africa,14,2,0
Benin,Africa,15,6,0
Benin,Africa,16,9,0
Benin,Africa,17,13,0
Benin,Africa,18,4,0
Benin,Africa,19,7,0
Benin,Africa,20,8,0
Benin,Africa,21,4,2
Benin,Africa,23,1,0
Bermuda,North America,05,1,0
Bermuda,North America,06,1,0
Bermuda,North America,07,2,0
Bermuda,North America,08,2,0
Bermuda,North America,09,2,0
Bermuda,North America,10,1,0
Bermuda,North America,11,5,0
Bermuda,North America,12,5,1
Bermuda,North America,13,3,0
Bermuda,North America,14,6,0
Bermuda,North America,15,5,0
Bermuda,North America,16,1,0
Bermuda,North America,17,14,0
Bermuda,North America,18,7,1
Bermuda,North America,19,1,0
Bermuda,North America,20,6,0
Bermuda,North America,21,1,0
Bermuda,North America,22,1,0
Bhutan,Asia,00,2,0
Bhutan,Asia,01,1,0
Bhutan,Asia,03,1,0
Bhutan,Asia,04,1,0
Bhutan,Asia,05,2,0
Bhutan,Asia,06,1,0
Bhutan,Asia,07,3,0
Bhutan,Asia,08,2,0
Bhutan,Asia,09,2,0
Bhutan,Asia,10,3,0
Bhutan,Asia,11,1,0
Bhutan,Asia,12,1,0
Bhutan,Asia,13,1,0
Bhutan,Asia,16,1,0
Bhutan,Asia,18,1,0
Bhutan,Asia,19,1,0
Bhutan,Asia,21,2,0
Bhutan,Asia,22,1,0
Bhutan,Asia,23,2,0
Bolivia,South America,00,11,0
Bolivia,South America,01,7,0
Bolivia,South America,02,4,0
Bolivia,South America,03,3,0
Bolivia,South America,04,4,0
Bolivia,South America,05,4,1
Bolivia,South America,06,7,3
Bolivia,South America,07,18,3
Bolivia,South America,08,21,0
Bolivia,South America,09,39,1
Bolivia,South America,10,24,0
Bolivia,South America,11,25,2
Bolivia,South America,12,38,3
Bolivia,South America,13,32,3
Bolivia,South America,14,33,2
Bolivia,South America,15,21,1
Bolivia,South America,16,21,0
Bolivia,South America,17,14,1
Bolivia,South America,18,26,1
Bolivia,South America,19,38,1
Bolivia,South America,20,44,3
Bolivia,South America,21,51,2
Bolivia,South America,22,40,4
Bolivia,South America,23,32,2
"Bonaire, Sint Eustatius and Saba",North America,06,2,1
"Bonaire, Sint Eustatius and Saba",North America,10,1,0
"Bonaire, Sint Eustatius and Saba",North America,12,1,0
"Bonaire, Sint Eustatius and Saba",North America,20,1,0
Bosnia and Herzegovina,Europe,00,1,0
Bosnia and Herzegovina,Europe,02,1,0
Bosnia and Herzegovina,Europe,03,1,0
Bosnia and Herzegovina,Europe,04,5,0
Bosnia and Herzegovina,Europe,05,11,0
Bosnia and Herzegovina,Europe,06,3,0
Bosnia and Herzegovina,Europe,07,7,0
Bosnia and Herzegovina,Europe,08,11,0
Bosnia and Herzegovina,Europe,09,4,0
Bosnia and Herzegovina,Europe,10,6,0
Bosnia and Herzegovina,Europe,11,4,0
Bosnia and Herzegovina,Europe,12,7,0
Bosnia and Herzegovina,Europe,13,9,0
Bosnia and Herzegovina,Europe,14,5,0
Bosnia and Herzegovina,Europe,15,9,0
Bosnia and Herzegovina,Europe,16,9,0
Bosnia and Herzegovina,Europe,17,9,0
Bosnia and Herzegovina,Europe,18,6,0
Bosnia and Herzegovina,Europe,19,4,0
Bosnia and Herzegovina,Europe,20,2,0
Bosnia and Herzegovina,Europe,21,1,0
Bosnia and Herzegovina,Europe,22,1,0
Botswana,Africa,00,2,0
Botswana,Africa,01,2,1
Botswana,Africa,02,4,0
Botswana,Africa,03,9,2
Botswana,Africa,04,8,0
Botswana,Africa,05,18,1
Botswana,Africa,06,17,4
Botswana,Africa,07,19,5
Botswana,Africa,08,12,1
Botswana,Africa,09,12,0
Botswana,Africa,10,22,5
Botswana,Africa,11,13,2
Botswana,Africa,12,13,1
Botswana,Africa,13,8,1
Botswana,Africa,14,10,1
Botswana,Africa,15,32,3
Botswana,Africa,16,14,1
Botswana,Africa,17,16,1
Botswana,Africa,18,12,1
Botswana,Africa,19,8,0
Botswana,Africa,20,7,0
Botswana,Africa,22,3,0
Botswana,Africa,23,1,0
Brazil,South America,00,311,40
Brazil,South America,01,123,25
Brazil,South America,02,109,7
Brazil,South America,03,133,19
Brazil,South America,04,187,10
Brazil,South America,05,346,27
Brazil,South America,06,590,49
Brazil,South America,07,846,63
Brazil,South America,08,836,65
Brazil,South America,09,952,63
Brazil,South America,10,1108,82
Brazil,South America,11,1030,60
Brazil,South America,12,945,85
Brazil,South America,13,877,70
Brazil,South America,14,948,81
Brazil,South America,15,1088,78
Brazil,South America,16,1102,98
Brazil,South America,17,1037,87
Brazil,South America,18,1072,89
Brazil,South America,19,1198,90
Brazil,South America,20,862,49
Brazil,South America,21,709,46
Brazil,South America,22,603,71
Brazil,South America,23,397,52
British Virgin Islands,North America,08,1,0
British Virgin Islands,North America,11,1,0
British Virgin Islands,North America,12,1,1
British Virgin Islands,North America,14,1,0
British Virgin Islands,North America,17,1,0
British Virgin Islands,North America,19,1,0
British Virgin Islands,North America,21,3,1
Brunei,Asia,00,2,0
Brunei,Asia,01,13,1
Brunei,Asia,02,2,0
Brunei,Asia,03,1,0
Brunei,Asia,04,2,0
Brunei,Asia,05,1,0
Brunei,Asia,06,1,0
Brunei,Asia,07,1,0
Brunei,Asia,08,1,0
Brunei,Asia,09,1,0
Brunei,Asia,15,2,0
Brunei,Asia,16,2,1
Brunei,Asia,17,2,1
Brunei,Asia,18,2,0
Brunei,Asia,19,3,0
Brunei,Asia,20,1,0
Brunei,Asia,22,2,0
Brunei,Asia,23,1,0
Bulgaria,Europe,01,1,1
Bulgaria,Europe,02,3,0
Bulgaria,Europe,03,3,1
Bulgaria,Europe,04,6,1
Bulgaria,Europe,05,7,1
Bulgaria,Europe,06,3,1
Bulgaria,Europe,07,3,0
Bulgaria,Europe,08,3,0
Bulgaria,Europe,09,2,0
Bulgaria,Europe,10,4,0
Bulgaria,Europe,11,4,0
Bulgaria,Europe,12,5,1
Bulgaria,Europe,13,2,0
Bulgaria,Europe,14,7,1
Bulgaria,Europe,15,6,0
Bulgaria,Europe,16,2,0
Bulgaria,Europe,17,2,0
Bulgaria,Europe,18,1,0
Bulgaria,Europe,19,1,1
Burkina Faso,Africa,01,1,0
Burkina Faso,Africa,05,1,0
Burkina Faso,Africa,06,1,0
Burkina Faso,Africa,07,1,1
Burkina Faso,Africa,08,5,0
Burkina Faso,Africa,09,4,0
Burkina Faso,Africa,10,4,0
Burkina Faso,Africa,11,6,0
Burkina Faso,Africa,12,7,0
Burkina Faso,Africa,13,1,0
Burkina Faso,Africa,14,3,0
Burkina Faso,Africa,15,9,0
Burkina Faso,Africa,16,10,0
Burkina Faso,Africa,17,3,0
Burkina Faso,Africa,18,12,0
Burkina Faso,Africa,19,10,0
Burkina Faso,Africa,20,5,0
Burkina Faso,Africa,21,2,0
Burkina Faso,Africa,22,2,0
Burkina Faso,Africa,23,1,0
Burundi,Africa,03,2,1
Burundi,Africa,04,1,1
Burundi,Africa,05,2,1
Burundi,Africa,06,2,0
Burundi,Africa,07,1,0
Burundi,Africa,08,4,2
Burundi,Africa,09,1,0
Burundi,Africa,10,2,0
Burundi,Africa,12,3,2
Burundi,Africa,14,4,0
Burundi,Africa,15,1,0
Burundi,Africa,16,4,3
Burundi,Africa,17,2,0
Burundi,Africa,18,1,0
Burundi,Africa,19,2,0
Burundi,Africa,20,2,0
Cambodia,Asia,00,4,0
Cambodia,Asia,01,2,0
Cambodia,Asia,02,2,0
Cambodia,Asia,03,1,0
Cambodia,Asia,04,3,0
Cambodia,Asia,05,3,0
Cambodia,Asia,06,1,0
Cambodia,Asia,07,1,0
Cambodia,Asia,08,5,1
Cambodia,Asia,09,2,0
Cambodia,Asia,10,2,0
Cambodia,Asia,11,1,0
Cambodia,Asia,15,1,0
Cambodia,Asia,16,1,0
Cambodia,Asia,17,4,0
Cambodia,Asia,18,1,0
Cambodia,Asia,19,4,0
Cambodia,Asia,21,1,0
Cambodia,Asia,22,4,1
Cambodia,Asia,23,4,2
Cameroon,Africa,00,3,1
Cameroon,Africa,01,3,0
Cameroon,Africa,02,2,0
Cameroon,Africa,03,3,0
Cameroon,Africa,04,10,2
Cameroon,Africa,05,16,1
Cameroon,Africa,06,17,2
Cameroon,Africa,07,21,1
Cameroon,Africa,08,24,0
Cameroon,Africa,09,23,0
Cameroon,Africa,10,29,4
Cameroon,Africa,11,17,0
Cameroon,Africa,12,24,2
Cameroon,Africa,13,23,1
Cameroon,Africa,14,26,3
Cameroon,Africa,15,25,3
Cameroon,Africa,16,29,3
Cameroon,Africa,17,34,4
Cameroon,Africa,18,30,9
Cameroon,Africa,19,31,6
Cameroon,Africa,20,16,2
Cameroon,Africa,21,10,0
Cameroon,Africa,22,10,1
Cameroon,Africa,23,8,0
Canada,North America,00,130,16
Canada,North America,01,102,18
Canada,North America,02,106,9
Canada,North America,03,252,30
Canada,North America,04,522,54
Canada,North America,05,765,78
Canada,North America,06,1058,100
Canada,North America,07,1221,119
Canada,North America,08,1377,161
Canada,North America,09,1448,131
Canada,North America,10,1484,160
Canada,North America,11,1267,115
Canada,North America,12,1139,129
Canada,North America,13,1158,96
Canada,North America,14,1213,116
Canada,North America,15,1183,131
Canada,North America,16,1104,106
Canada,North America,17,1162,117
Canada,North America,18,1108,99
Canada,North America,19,999,111
Canada,North America,20,697,74
Canada,North America,21,510,62
Canada,North America,22,344,55
Canada,North America,23,223,38
Cape Verde,Africa,01,2,0
Cape Verde,Africa,11,1,0
Cape Verde,Africa,12,1,0
Cape Verde,Africa,15,1,0
Cape Verde,Africa,16,1,0
Cape Verde,Africa,17,1,0
Cape Verde,Africa,18,1,0
Cape Verde,Africa,19,2,0
Cape Verde,Africa,20,1,0
Cayman Islands,North America,06,2,1
Cayman Islands,North America,08,3,0
Cayman Islands,North America,09,1,0
Cayman Islands,North America,11,1,1
Cayman Islands,North America,12,3,0
Cayman Islands,North America,15,2,0
Cayman Islands,North America,16,9,0
Cayman Islands,North America,17,8,0
Cayman Islands,North America,19,1,0
Cayman Islands,North America,20,2,0
Cayman Islands,North America,22,1,0
Central African Republic,Africa,00,1,0
Central African Republic,Africa,07,1,0
Central African Republic,Africa,12,1,0
Chad,Africa,05,3,1
Chad,Africa,06,3,0
Chad,Africa,07,3,0
Chad,Africa,08,3,0
Chad,Africa,09,2,0
Chad,Africa,10,7,0
Chad,Africa,11,4,0
Chad,Africa,12,8,2
Chad,Africa,13,5,1
Chad,Africa,14,3,0
Chad,Africa,15,5,0
Chad,Africa,16,9,0
Chad,Africa,17,7,0
Chad,Africa,18,10,1
Chad,Africa,19,8,1
Chad,Africa,20,7,1
Chad,Africa,21,2,0
Chile,South America,00,64,9
Chile,South America,01,37,4
Chile,South America,02,23,3
Chile,South America,03,18,2
Chile,South America,04,49,7
Chile,South America,05,163,16
Chile,South America,06,291,28
Chile,South America,07,456,41
Chile,South America,08,737,70
Chile,South America,09,924,53
Chile,South America,10,729,57
Chile,South America,11,571,59
Chile,South America,12,448,27
Chile,South America,13,420,38
Chile,South America,14,370,28
Chile,South America,15,408,34
Chile,South America,16,384,34
Chile,South America,17,409,36
Chile,South America,18,428,34
Chile,South America,19,545,53
Chile,South America,20,388,49
Chile,South America,21,303,30
Chile,South America,22,207,18
Chile,South America,23,108,12
Colombia,South America,00,134,9
Colombia,South America,01,79,9
Colombia,South America,02,44,4
Colombia,South America,03,35,5
Colombia,South America,04,35,5
Colombia,South America,05,74,9
Colombia,South America,06,192,10
Colombia,South America,07,322,35
Colombia,South America,08,447,31
Colombia,South America,09,464,45
Colombia,South America,10,477,37
Colombia,South America,11,496,39
Colombia,South America,12,500,47
Colombia,South America,13,479,39
Colombia,South America,14,424,50
Colombia,South America,15,464,45
Colombia,South America,16,516,38
Colombia,South America,17,499,47
Colombia,South America,18,525,48
Colombia,South America,19,578,70
Colombia,South America,20,469,52
Colombia,South America,21,431,47
Colombia,South America,22,335,39
Colombia,South America,23,284,41
Congo Brazzaville,Africa,00,2,2
Congo Brazzaville,Africa,01,1,0
Congo Brazzaville,Africa,04,2,0
Congo Brazzaville,Africa,05,2,1
Congo Brazzaville,Africa,06,3,0
Congo Brazzaville,Africa,07,4,0
Congo Brazzaville,Africa,08,6,0
Congo Brazzaville,Africa,09,4,0
Congo Brazzaville,Africa,10,10,1
Congo Brazzaville,Africa,11,5,0
Congo Brazzaville,Africa,12,5,1
Congo Brazzaville,Africa,13,6,0
Congo Brazzaville,Africa,14,6,1
Congo Brazzaville,Africa,15,5,0
Congo Brazzaville,Africa,16,3,0
Congo Brazzaville,Africa,17,7,0
Congo Brazzaville,Africa,18,16,0
Congo Brazzaville,Africa,19,12,0
Congo Brazzaville,Africa,20,5,0
Congo Brazzaville,Africa,21,3,0
Congo Brazzaville,Africa,23,3,0
Costa Rica,North America,00,7,0
Costa Rica,North America,02,4,0
Costa Rica,North America,03,1,0
Costa Rica,North America,04,2,0
Costa Rica,North America,05,1,0
Costa Rica,North America,06,7,0
Costa Rica,North America,07,14,0
Costa Rica,North America,08,8,1
Costa Rica,North America,09,25,3
Costa Rica,North America,10,22,0
Costa Rica,North America,11,25,0
Costa Rica,North America,12,43,0
Costa Rica,North America,13,46,0
Costa Rica,North America,14,25,4
Costa Rica,North America,15,15,0
Costa Rica,North America,16,14,1
Costa Rica,North America,17,23,2
Costa Rica,North America,18,20,1
Costa Rica,North America,19,26,1
Costa Rica,North America,20,19,1
Costa Rica,North America,21,14,1
Costa Rica,North America,22,14,2
Costa Rica,North America,23,12,1
Cuba,North America,00,17,0
Cuba,North America,01,16,2
Cuba,North America,02,5,2
Cuba,North America,03,2,1
Cuba,North America,04,2,1
Cuba,North America,05,2,0
Cuba,North America,06,3,0
Cuba,North America,07,8,0
Cuba,North America,08,12,1
Cuba,North America,09,34,4
Cuba,North America,10,24,2
Cuba,North America,11,75,3
Cuba,North America,12,51,9
Cuba,North America,13,38,6
Cuba,North America,14,27,2
Cuba,North America,15,24,4
Cuba,North America,16,25,2
Cuba,North America,17,13,3
Cuba,North America,18,31,8
Cuba,North America,19,38,2
Cuba,North America,20,33,4
Cuba,North America,21,50,19
Cuba,North America,22,27,1
Cuba,North America,23,19,2
Curaçao,North America,09,1,0
Curaçao,North America,10,1,0
Curaçao,North America,13,2,0
Curaçao,North America,14,1,0
Curaçao,North America,15,4,0
Curaçao,North America,16,1,0
Curaçao,North America,17,2,0
Curaçao,North America,19,2,0
Curaçao,North America,22,1,0
Curaçao,North America,23,1,0
Cyprus,Europe,00,1,1
Cyprus,Europe,01,1,0
Cyprus,Europe,02,7,0
Cyprus,Europe,03,12,1
Cyprus,Europe,04,16,1
Cyprus,Europe,05,17,3
Cyprus,Europe,06,20,1
Cyprus,Europe,07,21,1
Cyprus,Europe,08,13,0
Cyprus,Europe,09,20,0
Cyprus,Europe,10,11,0
Cyprus,Europe,11,19,0
Cyprus,Europe,12,16,1
Cyprus,Europe,13,17,1
Cyprus,Europe,14,24,1
Cyprus,Europe,15,22,2
Cyprus,Europe,16,22,2
Cyprus,Europe,17,16,2
Cyprus,Europe,18,15,0
Cyprus,Europe,19,2,0
Cyprus,Europe,20,6,0
Cyprus,Europe,21,4,0
Cyprus,Europe,22,1,0
Czech Republic,Europe,02,4,1
Czech Republic,Europe,03,20,11
Czech Republic,Europe,04,25,0
Czech Republic,Europe,05,21,3
Czech Republic,Europe,06,35,4
Czech Republic,Europe,07,18,2
Czech Republic,Europe,08,13,2
Czech Republic,Europe,09,13,1
Czech Republic,Europe,10,11,2
Czech Republic,Europe,11,17,1
Czech Republic,Europe,12,11,1
Czech Republic,Europe,13,19,0
Czech Republic,Europe,14,28,4
Czech Republic,Europe,15,17,1
Czech Republic,Europe,16,22,2
Czech Republic,Europe,17,19,2
Czech Republic,Europe,18,18,2
Czech Republic,Europe,19,9,2
Czech Republic,Europe,20,8,3
Czech Republic,Europe,21,3,0
Czech Republic,Europe,22,3,0
Democratic Republic of Congo,Africa,00,8,1
Democratic Republic of Congo,Africa,01,6,0
Democratic Republic of Congo,Africa,02,13,1
Democratic Republic of Congo,Africa,03,26,1
Democratic Republic of Congo,Africa,04,36,4
Democratic Republic of Congo,Africa,05,49,1
Democratic Republic of Congo,Africa,06,52,4
Democratic Republic of Congo,Africa,07,46,5
Democratic Republic of Congo,Africa,08,37,1
Democratic Republic of Congo,Africa,09,42,2
